X,Y,Z
1.056101794003961558e+01,-1.021130695367197916e+01,9.452055827739360438e+01
1.061614750593195389e+01,-1.026624824307939754e+01,9.440172144500587592e+01
1.067744244429706946e+01,-1.032730996809962853e+01,9.428359270166991735e+01
1.077156115805962244e+01,-1.042095641710277754e+01,9.416912380678576255e+01
1.085601477554863159e+01,-1.050500804897494334e+01,9.405364204496819980e+01
1.088853962377523033e+01,-1.053750898953147086e+01,9.393243630525940091e+01
1.092410624712625555e+01,-1.057302953071455676e+01,9.381158240391769709e+01
1.099049300182429967e+01,-1.063914569491010020e+01,9.369419378798200171e+01
1.105946345123254382e+01,-1.070782666914738357e+01,9.357713308088071358e+01
1.114057652201618431e+01,-1.078856173904311788e+01,9.346148051686135716e+01
1.122168931700443650e+01,-1.086929645215052354e+01,9.334587657417860385e+01
1.129734223184298436e+01,-1.094461098392794085e+01,9.322970183741139749e+01
1.133203836729029845e+01,-1.097926710587579180e+01,9.310890971702410468e+01
1.137440342875995825e+01,-1.102153624286589562e+01,9.298900735811456286e+01
1.140863102132385265e+01,-1.105572718416778955e+01,9.286819236244076592e+01
1.145940635482919667e+01,-1.110634523080985758e+01,9.274929306613931601e+01
1.151561845983446197e+01,-1.116236037393154312e+01,9.263104668591107327e+01
1.160155152327922323e+01,-1.124787975774526849e+01,9.251626879398241954e+01
1.168683202776211161e+01,-1.133275125115535964e+01,9.240146734768987358e+01
1.180068254503908953e+01,-1.144598435664920011e+01,9.229004425036008286e+01
1.187960362173291529e+01,-1.152454260026662958e+01,9.217461398142856410e+01
1.189683587260915409e+01,-1.154186180830285124e+01,9.205200160601036430e+01
1.190244977518159430e+01,-1.154764740162987557e+01,9.192802424964040142e+01
1.198442545922938862e+01,-1.162923781861002936e+01,9.181304457442992373e+01
1.207595777414082328e+01,-1.172031507185751664e+01,9.169924468145687513e+01
1.215608788854450850e+01,-1.180007320896711143e+01,9.158414789785075527e+01
1.222547313606132313e+01,-1.186916478961141941e+01,9.146781970301789499e+01
1.231302257433302216e+01,-1.195628796008074879e+01,9.135370052823577680e+01
1.236588546505610786e+01,-1.200897760088598609e+01,9.123547926313226242e+01
1.243576871503353765e+01,-1.207856334525569686e+01,9.111933077096536238e+01
1.247945452138118227e+01,-1.212214277452336830e+01,9.100006440359760518e+01
1.255520662373370477e+01,-1.219755441471772350e+01,9.088469598339339939e+01
1.263874073334248216e+01,-1.228069118092562206e+01,9.077031592638735447e+01
1.270855824337499129e+01,-1.235021139593515116e+01,9.065431730667215504e+01
1.274680935178704466e+01,-1.238839560270673168e+01,9.053450638841160014e+01
1.282292428733099143e+01,-1.246416714620254851e+01,9.041934689874250353e+01
1.290354558481966762e+01,-1.254441206934587960e+01,9.030478543051646056e+01
1.298682188442924179e+01,-1.262729252376112932e+01,9.019059901114239608e+01
1.302110511322572428e+01,-1.266153763802490317e+01,9.007041042104143003e+01
1.304943772600009133e+01,-1.268987557686135403e+01,8.994949795797866443e+01
1.311347322165605433e+01,-1.275365558528188181e+01,8.983303160160049572e+01
1.324996666878153917e+01,-1.288936415643275168e+01,8.972563292906032473e+01
1.332659304278275414e+01,-1.296564288712517587e+01,8.961083908828560141e+01
1.338240925184076069e+01,-1.302126342729438768e+01,8.949348071343646893e+01
1.342558999526608865e+01,-1.306434078169033519e+01,8.937456263281124791e+01
1.349996853087541560e+01,-1.313838790500141407e+01,8.925960005212060366e+01
1.355703317806530173e+01,-1.319524760446594414e+01,8.914249026649184771e+01
1.364362868219386726e+01,-1.328142226404767534e+01,8.902915810794000606e+01
1.372470932783273234e+01,-1.336212228803660729e+01,8.891517653105384511e+01
1.377601462913455599e+01,-1.341326455516250071e+01,8.879744277308584799e+01
1.380768474145442859e+01,-1.344491514258281661e+01,8.867722153028795162e+01
1.388176530297645961e+01,-1.351866606806864723e+01,8.856245658145373056e+01
1.396082164858587937e+01,-1.359735631966849390e+01,8.844837536700043756e+01
1.400570653477567795e+01,-1.364212492643278196e+01,8.832992826708861855e+01
1.402899667084440338e+01,-1.366545668207148800e+01,8.820870574172080580e+01
1.409987570360907405e+01,-1.373602924955627991e+01,8.809366915191277769e+01
1.415207952832482796e+01,-1.378806314634526053e+01,8.797624068684167753e+01
1.420377479252010744e+01,-1.383959215748111227e+01,8.785877246592701795e+01
1.427464520462075370e+01,-1.391015598356585770e+01,8.774384248630920524e+01
1.439761651661694408e+01,-1.403243942952737378e+01,8.763579778738454706e+01
1.447101513627461067e+01,-1.410551279151394866e+01,8.752130154041824994e+01
1.453248666984416637e+01,-1.416674627798886732e+01,8.740527196066838655e+01
1.461000626561077986e+01,-1.424391031862909429e+01,8.729140220249266235e+01
1.469627958311502880e+01,-1.432976393198185150e+01,8.717874105626736991e+01
1.474905339882061917e+01,-1.438236316982644603e+01,8.706166849863912205e+01
1.479453723865482395e+01,-1.442772575267734325e+01,8.694364893559328777e+01
1.482346455470296576e+01,-1.445665298918378561e+01,8.682343258289469645e+01
1.486054607025443630e+01,-1.449367470546968484e+01,8.670432103438389504e+01
1.489364439209938062e+01,-1.452674236897146365e+01,8.658468808949251638e+01
1.496426853540758728e+01,-1.459706102568489783e+01,8.647013751740659870e+01
1.502637891379467128e+01,-1.465892820168762611e+01,8.635447380935310946e+01
1.506559066527642088e+01,-1.469806441214415393e+01,8.623573314488454855e+01
1.510038741276856378e+01,-1.473281793007175189e+01,8.611640786218735855e+01
1.516028657181892392e+01,-1.479248994369737424e+01,8.600052519493500824e+01
1.520078823734758444e+01,-1.483290652133937115e+01,8.588201779193322238e+01
1.524470165843328218e+01,-1.487670982635672878e+01,8.576399677484256756e+01
1.527093751420462553e+01,-1.490296506579175606e+01,8.564356142559400098e+01
1.531769629472046823e+01,-1.494959282068765916e+01,8.552596737005337957e+01
1.534267986147252572e+01,-1.497460491172996377e+01,8.540538045427386749e+01
1.537852773029520037e+01,-1.501040166415885757e+01,8.528630815237444551e+01
1.540300162183598331e+01,-1.503490778815844564e+01,8.516566659518521476e+01
1.541459932055972182e+01,-1.504663210244803651e+01,8.504323329932631736e+01
1.542131408733001763e+01,-1.505350929042703534e+01,8.492011261312249815e+01
1.545644052385966738e+01,-1.508858984434744777e+01,8.480097177982321455e+01
1.551693587329819124e+01,-1.514885326465963367e+01,8.468541450700578821e+01
1.560237510032771269e+01,-1.523387758447065288e+01,8.457340926101274192e+01
1.564836498127275277e+01,-1.527974179209575034e+01,8.445587454664639893e+01
1.568257841322222035e+01,-1.531391588953338712e+01,8.433669123246441757e+01
1.570188084046528054e+01,-1.533328833646930178e+01,8.421540030812907673e+01
1.573545016174256617e+01,-1.536682301371188153e+01,8.409614546855466699e+01
1.575994281388469354e+01,-1.539134759202395841e+01,8.397560544962492202e+01
1.581919107575131633e+01,-1.545037276192040743e+01,8.386005286746285492e+01
1.587741742536742429e+01,-1.550838346419210367e+01,8.374438507158389200e+01
