X,Y,Z
-37.19413156358812,42.862195501581155,141.0458689182619
-36.906962482906145,42.53393649253692,140.89699645638342
-37.20489546904734,42.87397552479163,140.76629735808348
-37.19419666614633,42.861498235584506,140.62600450302065
-36.93804242398639,42.56840752854781,140.33849661379168
-36.94427864210778,42.57501626142023,140.0588885011581
-36.94886089304488,42.57973577347252,139.77918811841374
-29.05749490232816,33.564330999550535,138.4669011349691
-28.875546793647047,33.35777044289314,139.14623112124423
-28.81950180789338,33.29350566645689,139.0080631368874
-28.62667020023028,33.073006016981104,138.86646898581313
-28.40694793642321,32.821541712025684,138.58778743247368
-28.267805516230094,32.662867114641706,138.72089043614923
-19.02226930671474,22.079059141341993,125.56823116068618
-3.370993420050433,4.225592731378222,137.74554619391773
-3.116967091401447,3.9352180741036764,137.61349070358182
-2.3211576559249623,3.0260344390593836,137.47035204421135
-2.14164740077761,2.8207710165504323,137.3404375054844
-1.8794472911288587,2.5210619603590136,137.2090076479232
-1.4175642578322478,1.993281562421637,137.07388033310525
-1.0328292221027584,1.5536178708263026,136.9406018044956
-0.7610814171426837,1.243005120606624,136.80974228612075
-0.6345494662181632,1.0982535221139293,136.681748866383
-0.5295401543114409,0.978084527359537,136.5542330707419
-0.42354601262477204,0.8567908326821871,136.42677555813162
-0.3524746093205765,0.7753848014548712,136.29999046165383
-0.24057187749134606,0.6473427817774126,136.1725729140458
-0.11611990277177649,0.5049676258561975,136.0450323057758
0.018209637178339965,0.3513108519858301,135.91742624419766
0.11365296617224463,0.24206860696757945,135.790520238095
0.2374543710990652,0.10043699493963426,135.66325516269941
0.3793640167374629,-0.06187696530901163,135.535815544175
0.47834107517939856,-0.17515486472082814,135.40909248315936
0.5521874612050891,-0.2597294137921282,135.28278771789286
0.6723731959203944,-0.39723073481532445,135.1559106687359
0.8132907033266396,-0.5584108422394017,135.028851160427
0.9148489800498014,-0.6746363506739875,134.90239293917844
0.9990310499938044,-0.7710153883909318,134.77621968627358
1.1629552926912226,-0.9584722533256543,134.6491626012409
1.244283092983983,-1.0515910001328848,134.52317112347112
1.34856999623213,-1.1709324675968287,134.3969831177667
1.4586201228099973,-1.2968562801889518,134.27080872612655
1.57934730399869,-1.4349747683160161,134.144604782332
1.6661335885162134,-1.5343274500214226,134.01882144838495
1.771261940915057,-1.654629426387891,133.89292635974851
1.8636917543865292,-1.7604276282005276,133.76722088581158
1.9622425674645747,-1.8732168053467038,133.64152796390007
2.0489955222449354,-1.9725309475082267,133.5160017521858
2.1949412855802892,-2.139451912226174,133.39007512787575
2.300670720799807,-2.2604397186517082,133.26455371504957
2.413189049832736,-2.38918129551967,133.1390607462901
2.528488747683782,-2.5210994509676,133.01363078014145
2.6775585388906475,-2.691587789049992,132.8880759986227
2.777993264014428,-2.8065276723726154,132.76291240270857
2.849228125882613,-2.888116995829497,132.63797695594025
2.9487286941162485,-3.0019896975481437,132.51294926886607
3.080913137094481,-3.1531918897362785,132.38784331921144
3.172718143435026,-3.2582748898335456,132.26300224911827
3.274600122194785,-3.3748670881194176,132.13818789142644
3.3448360385064397,-3.4553149314570226,132.0135522527983
3.4667337278022035,-3.5947676072561108,131.88881136740602
3.608631756012795,-3.757063269539091,131.76410836088834
3.7597526827709298,-3.9298925561014504,131.63949059959384
3.852693781827701,-4.036272323420234,131.5150860719984
3.9351006765457197,-4.130620477585499,131.3907609894764
4.050775881470048,-4.26296543403147,131.2664618345662
4.149357053909111,-4.375786553800302,131.1422553838602
4.228028699252722,-4.465868203574562,131.01812136497483
