X,Y,Z
-37.658616651883754,41.9003394865844,141.17711761886196
-37.787014664147115,42.04167849064608,141.04125279205226
-37.66156759503789,41.90308964258902,140.89754209127747
-37.70016998300365,41.94364155402372,139.7795657763687
-37.695446946675744,41.93818107384279,139.6395037572815
-37.69907870220502,41.94193377123534,139.49965815460797
-37.68893469395793,41.9297386121326,138.93954006280939
-29.814885624326372,33.247452925739736,139.1554975954384
-29.63430062868132,33.048067875915756,139.01407110552535
-27.222023963368212,30.358946784045656,122.85796549262234
-37.71289175150036,41.95590472931806,138.80014394175848
-4.751378750774718,5.607786579382792,137.90056032293467
-3.271926209630251,3.9761156401899584,137.74188418303112
-6.379118961521323,7.380342581753207,125.5013837838447
-2.9902677336715318,3.6652935309493153,137.6094282684331
-2.4656759004531095,3.0865814664804545,137.47222990478573
-2.2323570275264166,2.8290658999281746,137.34127336071037
-1.8844416085215858,2.4451815646448547,137.20824955184796
-1.4713816228915426,1.989460878442345,137.07424897875018
-1.1105172005566541,1.5912983308469706,136.94155226042562
-0.7750911190427119,1.2211878637169045,136.80960362858482
-0.6609182554497683,1.0950598365773336,136.6818796881653
-0.5511201258668842,0.9737560913100777,136.55431354220153
-0.40052791112445196,0.8074677910153687,136.42612615441152
-0.3075859892243701,0.7047521196509681,136.29901350165784
-0.21929974696894847,0.6071704961232768,136.17204122300225
-0.07761925390604137,0.45070987185461214,136.04427817018404
0.05895588986527688,0.2998792194413879,135.9166974018142
0.16749602056056967,0.17996358041177374,135.78964015133417
0.2768543120665295,0.059145875767868734,135.66264741048715
0.37733077183412594,-0.051877508072876145,135.53585941420073
0.4716100239950213,-0.1560669793721351,135.40922814104184
0.5704458015431166,-0.2652809023977123,135.2826003240902
0.7234778657739896,-0.43425796446129145,135.15532749641915
0.8910953750942802,-0.6193184585036363,135.02798031935987
1.0306675205724278,-0.7734526210148099,134.90110361702548
1.0989307035540572,-0.8489530228305554,134.7751820435371
1.1778636798594788,-0.9362190949338157,134.64918162677435
1.288028512912549,-1.0579249147639906,134.52288482459892
1.4364128393032662,-1.2217757836551069,134.39625328883977
1.5028856943304252,-1.2953015496898284,134.27058143033673
1.5771617213005409,-1.3774318973552995,134.14487482717797
1.6752112525906466,-1.485777493114735,134.0189891362144
1.8136918490865042,-1.6387067727119642,133.8927989856901
1.9215924720699564,-1.7579150006213453,133.76697867364987
2.0399895733415936,-1.8886976656171646,133.64114586753718
2.115420964792728,-1.9721014819779894,133.5157422318354
2.2129938794703587,-2.0799208602712427,133.39021982588477
2.331350570008478,-2.2106585542943336,133.26461466969207
2.451212551900343,-2.3430559925310996,133.139083369856
2.530493220796451,-2.4307039926885214,133.01389911689347
2.6596771775983234,-2.5733805495532103,132.8884659725877
2.793548397237091,-2.7212256086076754,132.76309902876233
2.891767097022809,-2.8297562990132135,132.63801605847212
3.0066346096134144,-2.956645575895767,132.51292024998122
3.1246157139656607,-3.0869680734867244,132.3878918562408
3.2357546796849888,-3.209745577489122,132.262975129243
3.387279414493522,-3.377056395298648,132.1379882348994
3.5132270337776315,-3.516163104510853,132.01319561573231
3.635927771487662,-3.6516893143212665,131.88850242666427
3.7031328936873797,-3.726020377416083,131.76403486979362
3.791671184124927,-3.823875421224444,131.63956628064264
3.8572609892248972,-3.8964251044724096,131.51519732271635
3.9389386264306974,-3.986714722005721,131.39084968361925
4.058953670122258,-4.119278771872174,131.26652187376223
4.182218475230812,-4.255426166863569,131.1422776746257
4.264584278169748,-4.346474267202778,131.01812654432004
4.343293798892166,-4.433490504827711,130.89403003842622
4.4239079435615185,-4.52260686459427,130.7699874917243
4.537592750974827,-4.648189919938546,130.64603388199612
4.601820870920928,-4.719237315392204,130.52208904522095
4.718106353181328,-4.847687859398827,130.39828115013316
4.803304462761224,-4.9418584884845655,130.27448612134296
4.8964555534995355,-5.044798688747704,130.1507697310917
4.995974976183674,-5.154761067072431,130.02713657690194
5.12098197180624,-5.292828184500513,129.9036594688268
5.176256084619269,-5.354001515781917,129.7800058954308
5.2419646352832245,-5.426680709251401,129.65643039574158
5.2873339701751085,-5.476932042039638,129.53280400336786
5.369111542979341,-5.567330183793541,129.40938540868083
5.455823593445573,-5.6631694026830175,129.28604833857733
5.540559826979764,-5.756829812459243,129.16275875523246
5.640384184174864,-5.867127550616364,129.03961942549256
5.734524699741034,-5.9711576872459045,128.91651202554735
5.776106684497368,-6.017232333767479,128.7931042890261
5.837052008641242,-6.084658540327585,128.66986208197127
5.927398172996032,-6.184504428628775,128.54688566994017
6.020225747305824,-6.287086407909219,128.42399109180258
6.063178700676813,-6.334672540386104,128.30073558497568
6.159856274954688,-6.44149963981838,128.17798290805723
6.223411750502407,-6.5118036000228035,128.05498894380852
6.282980459924033,-6.5777113693538025,127.93199699447908
6.319313901271075,-6.617998078106191,127.80880842640828
6.392848922602964,-6.699306048099078,127.68602858115437
6.454181855111519,-6.767158986760785,127.56316465780854
6.5502303646387725,-6.873291846197713,127.44073016563883
6.614248640744578,-6.944105679079052,127.31798879215418
6.690128991703682,-7.027999432040371,127.19543111834079
6.764970217725358,-7.110747279843846,127.0729107562452
6.69757027381015,-7.036649690397319,126.94861713850436
6.878783816135752,-7.236691155193642,126.82754440915603
7.0934878399045935,-7.47366134566827,126.70706107584778
6.819618031387595,-7.1723405714887125,126.3330026062422
4.827821808939524,-4.975601716909074,126.55220568060922
5.9405650460680155,-6.202813425862723,126.44385787052454
6.256862861458301,-6.552031062543058,126.20103343672594
7.966939749407696,-8.442114999371729,123.7646915061904
-18.728527072899084,20.998351990221106,125.71130539766698
-19.490970425880008,21.838834443221902,125.56700344414006
-12.80468023776069,14.46228623832716,123.5642945444723
10.643443703133416,-11.389631008623944,125.90194513026746
10.424939863214139,-11.154641497163352,122.5983239402145
-6.796088636344832,7.839656883337977,125.23720257933063
-7.035507901279609,8.103888475796822,125.36214065979948
-6.960714831548961,8.020719932877316,124.97671248401075
-6.694740940963151,7.727208043431497,124.85252743557713
-10.15279908883205,11.540750874504322,125.05187665437275
-10.155244869060013,11.541805733209543,124.14068741859131
-7.2778961354648635,8.369999244857954,124.71317067403854
-6.519926393778156,7.533982481520754,124.5981480457742
-7.242668307077477,8.328363432785595,123.1648672238145
-6.158445743254615,7.134232570128059,123.9616881482998
-4.017034929404304,4.773910069219916,124.51690963762303
-4.3988250091627865,5.194664431648015,124.38170057094634
-5.134730918502822,6.002418969015332,122.31456957598716
-10.312884455420479,11.715393840072952,124.00735514390195
-8.722247525568747,9.958424622925417,122.35278912266627
-10.713603630496134,12.156310242794973,123.47762674453507
-12.052905904230201,13.633572761080911,123.7109830487742
-11.878388320198962,13.439015730600241,122.5360714555255
-7.147860368359559,8.223590417107117,123.03792280428058
-7.031150591171739,8.094667399853508,122.9115594292433
-6.856775365916946,7.902159617380452,122.786660134328
-7.246712687603683,8.33165915368219,122.5189700490044
10.494635449015886,-11.231711526378861,122.47788256577782
10.718910192301907,-11.479227408743194,122.36177906498864
10.822098929470565,-11.593228198461999,122.24243164591131
10.542301895086732,-11.284932053343796,122.11222117814563
10.58028160849261,-11.327030589979712,121.99097926966269
10.598728346436864,-11.347591206840447,121.86918500223861
10.751839291702817,-11.516858537639543,121.62910908902505
10.824917844441261,-11.597217603666959,121.75356763056841
10.786081620943932,-11.55483589833261,121.50785661148217
10.81360985552664,-11.585410002518357,121.38641414526865
10.930725729827873,-11.71476688320779,121.26778481632346
10.966115284446179,-11.75400907128429,121.146650172272
10.996849894476176,-11.788118511121478,121.02538452805422
11.01480192558562,-11.808133385506094,120.90371883100198
11.043244068542824,-11.839715025409253,120.78240205770689
11.017617010175913,-11.811678038056899,120.65930241137409
11.045461288721004,-11.842600443968514,120.53797002786598
11.093272817603276,-11.895539392805414,120.41732850651793
11.13643535784784,-11.943352162835895,120.29655496650098
11.15845205573324,-11.967848798586258,120.1750704633926
11.195371994178275,-12.008778205805582,120.05411755637833
11.254901416340108,-12.074637495666291,119.93398753911198
11.31387809875847,-12.139887251442408,119.81387456257424
11.3694103047173,-12.201338959873738,119.69367293005834
11.402678853248359,-12.238242055829494,119.57268767692001
11.438973667229153,-12.278481967777331,119.45183111307544
11.454994428621747,-12.296367118442197,119.3302332118651
11.46577212169199,-12.30847111617136,119.20843970440633
11.471337943146544,-12.314828370272926,119.0864456773966
11.502560660428284,-12.349475578235369,118.96543823798663
11.535251333551201,-12.385741363920888,118.84450288250402
